Frequency (Hz)	Level (dB)
1169.921875	-66.999992
1170.898438	-67.438400
1171.875000	-68.363991
1172.851562	-69.167786
1173.828125	-69.430099
1174.804688	-68.915565
1175.781250	-69.141075
1176.757812	-71.024002
1177.734375	-70.026810
1178.710938	-68.605453
1179.687500	-69.170288
1180.664062	-69.166405
1181.640625	-70.605782
1182.617188	-69.477043
1183.593750	-69.105202
1184.570312	-68.524017
1185.546875	-69.163506
1186.523438	-68.555542
1187.500000	-69.933319
1188.476562	-70.985306
1189.453125	-71.183945
1190.429688	-69.639839
1191.406250	-69.153923
1192.382812	-69.260376
1193.359375	-71.567825
1194.335938	-68.861069
1195.312500	-67.497780
1196.289062	-66.212212
1197.265625	-67.124557
1198.242188	-71.510689
1199.218750	-70.484932
1200.195312	-69.075584
1201.171875	-71.331657
1202.148438	-72.029724
1203.125000	-71.557159
1204.101562	-68.915123
1205.078125	-67.661453
1206.054688	-67.270409
1207.031250	-66.220245
1208.007812	-68.053520
1208.984375	-67.793030
1209.960938	-69.543304
1210.937500	-70.702293
1211.914062	-69.302834
