Frequency (Hz)	Level (dB)
4093.750000	-38.975311
4097.656250	-38.706554
4101.562500	-39.017952
4105.468750	-37.447342
4109.375000	-37.298820
4113.281250	-37.278580
4117.187500	-36.277290
4121.093750	-35.784084
4125.000000	-35.426586
4128.906250	-35.434513
4132.812500	-33.925526
4136.718750	-34.108757
4140.625000	-33.747334
4144.531250	-33.903759
4148.437500	-34.543262
4152.343750	-34.653385
4156.250000	-34.411900
4160.156250	-35.132256
4164.062500	-35.564102
4167.968750	-35.458927
4171.875000	-36.324295
4175.781250	-36.550850
4179.687500	-36.970718
4183.593750	-36.627571
4187.500000	-37.262833
4191.406250	-36.281242
4195.312500	-36.965004
4199.218750	-37.855396
4203.125000	-37.780952
4207.031250	-38.435753
4210.937500	-39.015591
4214.843750	-39.714436
4218.750000	-40.017075
4222.656250	-39.537315
4226.562500	-39.578770
4230.468750	-39.875496
4234.375000	-39.389690
4238.281250	-39.754662
4242.187500	-38.732105
4246.093750	-38.641029
4250.000000	-38.167686
4253.906250	-37.484993
4257.812500	-36.488407
4261.718750	-35.539886
4265.625000	-34.794395
4269.531250	-34.969395
4273.437500	-33.915432
4277.343750	-33.480526
4281.250000	-33.810745
4285.156250	-34.792477
4289.062500	-34.370575
4292.968750	-35.240517
4296.875000	-35.439602
4300.781250	-35.370121
4304.687500	-36.179424
4308.593750	-36.963394
4312.500000	-37.337093
4316.406250	-36.358833
4320.312500	-37.052441
4324.218750	-37.947647
4328.125000	-37.249638
4332.031250	-37.688728
4335.937500	-38.262478
4339.843750	-38.738979
4343.750000	-39.342148
4347.656250	-39.594505
4351.562500	-39.875427
4355.468750	-41.189632
4359.375000	-41.364246
4363.281250	-40.601238
4367.187500	-41.365364
4371.093750	-41.019440
4375.000000	-40.692509
4378.906250	-40.565281
4382.812500	-39.869530
4386.718750	-39.436581
4390.625000	-38.583546
4394.531250	-37.581631
4398.437500	-36.316139
4402.343750	-35.482334
4406.250000	-34.319424
4410.156250	-33.832184
4414.062500	-34.348331
4417.968750	-33.611950
4421.875000	-34.833290
4425.781250	-35.551941
4429.687500	-36.066338
4433.593750	-36.551662
